Time		H (m)		IAS (km/h)	G_vert 		G_horiz 	RPM 		AoA 		Hydro_m 	Hydro_b 	SAU 		Fors 		Trigger 
281.000000	31.504795	2.383198	0.999996	0.000157	48.051113	1.517717	210.000000	210.000000	0.000000	0.000000	0.000000	
282.000000	31.504797	2.343791	0.999995	0.000160	48.063110	1.517713	210.000000	210.000000	0.000000	0.000000	0.000000	
283.000000	31.504797	2.323863	0.999995	0.000158	48.021111	1.517711	210.000000	210.000000	0.000000	0.000000	0.000000	
284.000000	31.504799	2.309432	0.999996	0.000157	48.033112	1.517711	210.000000	210.000000	0.000000	0.000000	0.000000	
285.000000	31.504799	2.274827	0.999996	0.000160	48.045113	1.517708	210.000000	210.000000	0.000000	0.000000	0.000000	
286.000000	31.504799	2.244396	0.999995	0.000158	48.003113	1.517705	210.000000	210.000000	0.000000	0.000000	0.000000	
287.000000	31.504801	2.235798	0.999995	0.000157	48.015114	1.517704	210.000000	210.000000	0.000000	0.000000	0.000000	
288.000000	31.504801	2.227233	0.999995	0.000159	48.027111	1.517702	210.000000	210.000000	0.000000	0.000000	0.000000	
289.000000	31.504803	2.244954	0.999995	0.000158	48.099113	1.517702	210.000000	210.000000	0.000000	0.000000	0.000000	
290.000000	31.504803	2.267226	0.999995	0.000156	48.111111	1.517701	210.000000	210.000000	0.000000	0.000000	0.000000	
291.000000	31.504805	2.302950	0.999995	0.000159	48.009113	1.517700	210.000000	210.000000	0.000000	0.000000	0.000000	
292.000000	31.504805	2.340599	0.999995	0.000158	48.081112	1.517699	210.000000	210.000000	0.000000	0.000000	0.000000	
293.000000	31.504807	2.385984	0.999995	0.000157	48.093113	1.517700	210.000000	210.000000	0.000000	0.000000	0.000000	
294.000000	31.504807	2.415039	0.999996	0.000160	48.105114	1.517699	210.000000	210.000000	0.000000	0.000000	0.000000	
295.000000	31.504808	2.425695	0.999994	0.000158	48.063110	1.517699	210.000000	210.000000	0.000000	0.000000	0.000000	
296.000000	31.504808	2.430231	0.999996	0.000156	48.075111	1.517696	210.000000	210.000000	0.000000	0.000000	0.000000	
